label,x,y,plot_type,plot_num
h_h7_02,32.27149708713076,11290.000922141098,path,1
h_h7_02,36.66686294885179,11290.000922141098,path,1
h_h7_02,41.66087600088508,11290.000922141098,path,1
h_h7_02,47.33507176717649,31009.083490476223,path,1
h_h7_02,53.78209087960958,31009.083490476223,path,1
h_h7_02,61.10719158956338,31009.083490476223,path,1
h_h7_02,69.42996828297927,31009.083490476223,path,1
h_h7_02,78.88630405653953,31009.083490476223,path,1
h_h7_02,89.6305892339919,63242.24340196974,path,1
h_h7_02,101.83824204357076,63242.24340196974,path,1
h_h7_02,115.70857261074146,63242.24340196974,path,1
h_h7_02,131.46803702568903,63242.24340196974,path,1
h_h7_02,149.37393461358306,106340.07984373362,path,1
h_h7_02,169.7186087716751,106340.07984373362,path,1
h_h7_02,192.83421995883882,106340.07984373362,path,1
h_h7_02,219.09816876450734,106340.07984373362,path,1
h_h7_02,248.93925759757346,106340.07984373362,path,1
h_h7_02,282.8446915950214,130587.56138964408,path,1
h_h7_02,321.36803305170054,130587.56138964408,path,1
h_h7_02,365.1382392404665,130587.56138964408,path,1
h_h7_02,414.8699311800534,130587.56138964408,path,1
h_h7_02,471.37506100529873,129244.40807517487,path,1
h_h7_02,535.576168428839,129244.40807517487,path,1
h_h7_02,608.521442727942,129244.40807517487,path,1
h_h7_02,691.4018361683263,129244.40807517487,path,1
h_h7_02,785.5705082699177,129244.40807517487,path,1
h_h7_02,892.5649183743486,150042.95512372063,path,1
h_h7_02,1014.1319272119052,150042.95512372063,path,1
h_h7_02,1152.2563172925284,150042.95512372063,path,1
h_h7_02,1309.1931977634258,150042.95512372063,path,1
h_h7_02,1487.5048227961997,184660.2849431427,path,1
h_h7_02,1690.102424624565,184660.2849431427,path,1
h_h7_02,1920.2937442261937,184660.2849431427,path,1
h_h7_02,2181.837035665687,184660.2849431427,path,1
h_h7_02,2479.002425808924,184660.2849431427,path,1
h_h7_02,2816.6416312075858,215856.50988129387,path,1
h_h7_02,3200.267170397369,215856.50988129387,path,1
h_h7_02,3636.1423648816185,215856.50988129387,path,1
h_h7_02,4131.383598215401,215856.50988129387,path,1
h_h7_02,4694.076502738613,201331.73354266703,path,1
h_h7_02,5333.407970898851,161561.28304201632,path,1
h_h7_02,6059.816146467122,101254.01024402746,path,1
h_h7_02,6885.160844501258,78298.35369809352,path,1 
h_h7_02,7822.917182444659,54529.23358667341,path,1
h_h7_02,8888.39558370854,26690.579004876523,path,1
h_h7_02,10098.991745659872,11344.646143978074,path,1
h_h7_02,11474.470653156148,5917.833461136938,path,1
h_h7_02,13037.28927461744,3504.1455236999027,path,1
h_h7_02,14812.96320918327,2435.3007713231323,path,1
h_h7_02,16830.483271075194,2008.5945835450227,path,1
h_h7_02,19122.7888125944,1923.8107961776905,path,1
h_h7_02,21727.305513534673,2129.44849876446,path,1
h_h7_02,24686.556417313062,2927.2288243981466,path,1
h_h7_02,28048.856189993185,3517.6873816751136,path,1
h_h7_02,31869.099937128864,4050.098195999491,path,1
h_h7_02,36209.65945716707,4409.6524940116105,path,1
h_h7_02,41141.40156423045,4942.402168768999,path,1
h_h7_02,46744.845106082284,5160.65075830862,path,1
h_h7_02,53111.475567507165,5841.196482781655,path,1
h_h7_02,60345.23872218103,5620.548989665025,path,1
h_h7_02,68564.23771936887,6584.299325521062,path,1
h_h7_02,77902.66131319765,7250.998433409378,path,1
h_h7_02,88512.97471603597,7250.998433409378,path,1
h_h7_02,100568.4088452876,8707.881365492232,path,1
h_h7_02,114265.78860466824,9573.745471707278,path,1
h_h7_02,129828.74637633833,9671.888024193273,path,1
h_h7_02,147511.37318946354,11541.294504212276,path,1
h_h7_02,167602.3671765726,12359.104333830956,path,1
h_h7_02,190429.7470481222,12535.092332944452,path,1
h_h7_02,216366.20754053822,12535.092332944452,path,1
h_h7_02,245835.20427428358,13302.156807309733,path,1
h_h7_02,279317.8673673224,17646.76129255912,path,1
h_h7_02,317360.85668016196,17646.76129255912,path,1
h_h7_02,360585.2869423325,15605.62269813597,path,1
